pu,borough,part,lon,lat
93,Queens,0,-73.83867,40.75702
93,Queens,0,-73.83778,40.75413
93,Queens,0,-73.83701,40.75403
93,Queens,0,-73.8356,40.75139
93,Queens,0,-73.8323,40.75194
93,Queens,0,-73.833,40.74783
93,Queens,0,-73.83469,40.7469
93,Queens,0,-73.8361,40.74243
93,Queens,0,-73.83699,40.74209
93,Queens,0,-73.83669,40.73954
93,Queens,0,-73.83565,40.73849
93,Queens,0,-73.83613,40.73424
93,Queens,0,-73.83073,40.72655
93,Queens,0,-73.82731,40.72465
93,Queens,0,-73.82532,40.71728
93,Queens,0,-73.8173,40.71758
93,Queens,0,-73.82019,40.71674
93,Queens,0,-73.82525,40.71646
93,Queens,0,-73.82716,40.71539
93,Queens,0,-73.83146,40.71455
93,Queens,0,-73.8298,40.71557
93,Queens,0,-73.83488,40.7193
93,Queens,0,-73.83985,40.72818
93,Queens,0,-73.84421,40.73273
93,Queens,0,-73.84689,40.73867
93,Queens,0,-73.84824,40.73929
93,Queens,0,-73.8478,40.74005
93,Queens,0,-73.85012,40.74072
93,Queens,0,-73.85437,40.74874
93,Queens,0,-73.85086,40.75
93,Queens,0,-73.8538,40.75718
93,Queens,0,-73.85525,40.75915
93,Queens,0,-73.85912,40.76128
93,Queens,0,-73.8611,40.76366
93,Queens,0,-73.86043,40.76387
93,Queens,0,-73.85862,40.76194
93,Queens,0,-73.85765,40.76308
93,Queens,0,-73.8585,40.76338
93,Queens,0,-73.85764,40.7631
94,Bronx,0,-73.89964,40.86221
94,Bronx,0,-73.89714,40.86245
94,Bronx,0,-73.89884,40.85931
94,Bronx,0,-73.89574,40.85814
94,Bronx,0,-73.89469,40.85943
94,Bronx,0,-73.89381,40.85899
94,Bronx,0,-73.89106,40.86147
94,Bronx,0,-73.89561,40.85457
94,Bronx,0,-73.8971,40.85517
94,Bronx,0,-73.89864,40.85391
94,Bronx,0,-73.89817,40.85515
94,Bronx,0,-73.90078,40.85605
94,Bronx,0,-73.90186,40.85459
94,Bronx,0,-73.90557,40.85579
94,Bronx,0,-73.90468,40.85706
94,Bronx,0,-73.90566,40.8574
94,Bronx,0,-73.90351,40.86092
94,Bronx,0,-73.90254,40.86058
94,Bronx,0,-73.90108,40.86276
94,Bronx,0,-73.89964,40.86221
95,Queens,0,-73.84732,40.73877
95,Queens,0,-73.84406,40.73249
95,Queens,0,-73.83985,40.72818
95,Queens,0,-73.83488,40.7193
95,Queens,0,-73.8298,40.71557
95,Queens,0,-73.83146,40.71455
95,Queens,0,-73.83103,40.71434
95,Queens,0,-73.83771,40.71104
95,Queens,0,-73.84491,40.70856
95,Queens,0,-73.84933,40.70839
95,Queens,0,-73.85594,40.7064
95,Queens,0,-73.85668,40.70769
95,Queens,0,-73.85868,40.72261
95,Queens,0,-73.86204,40.72596
95,Queens,0,-73.85805,40.72445
95,Queens,0,-73.85727,40.72568
95,Queens,0,-73.85942,40.72646
95,Queens,0,-73.85809,40.72857
95,Queens,0,-73.85741,40.72832
95,Queens,0,-73.85851,40.73029
95,Queens,0,-73.85626,40.73096
95,Queens,0,-73.85872,40.73571
95,Queens,0,-73.84732,40.73877
96,Queens,0,-73.84315,40.70922
96,Queens,0,-73.83715,40.70796
96,Queens,0,-73.8381,40.70631
96,Queens,0,-73.83696,40.70421
96,Queens,0,-73.84502,40.69936
96,Queens,0,-73.84914,40.69828
96,Queens,0,-73.85071,40.7002
96,Queens,0,-73.85443,40.7006
96,Queens,0,-73.85271,40.69841
96,Queens,0,-73.85277,40.69756
96,Queens,0,-73.87402,40.69419
96,Queens,0,-73.87951,40.69115
96,Queens,0,-73.88452,40.68668
96,Queens,0,-73.88963,40.68424
96,Queens,0,-73.89015,40.685
96,Queens,0,-73.89252,40.68342
96,Queens,0,-73.89417,40.68528
96,Queens,0,-73.89647,40.68234
96,Queens,0,-73.90116,40.68788
96,Queens,0,-73.90042,40.68818
96,Queens,0,-73.9018,40.69077
96,Queens,0,-73.90039,40.69314
96,Queens,0,-73.89736,40.69411
96,Queens,0,-73.89691,40.69384
96,Queens,0,-73.89769,40.69337
96,Queens,0,-73.89696,40.69195
96,Queens,0,-73.89474,40.69264
96,Queens,0,-73.89326,40.6922
96,Queens,0,-73.89358,40.69309
96,Queens,0,-73.89559,40.69398
96,Queens,0,-73.89508,40.69459
96,Queens,0,-73.89245,40.69523
96,Queens,0,-73.89196,40.69441
96,Queens,0,-73.88919,40.69494
96,Queens,0,-73.88829,40.69524
96,Queens,0,-73.88865,40.69583
96,Queens,0,-73.88642,40.69646
96,Queens,0,-73.88779,40.69767
96,Queens,0,-73.88818,40.69886
96,Queens,0,-73.88771,40.69968
96,Queens,0,-73.88281,40.70068
96,Queens,0,-73.88183,40.69953
96,Queens,0,-73.87622,40.7016
96,Queens,0,-73.8764,40.70229
96,Queens,0,-73.86285,40.70341
96,Queens,0,-73.8582,40.70291
96,Queens,0,-73.85893,40.70132
96,Queens,0,-73.85725,40.70121
96,Queens,0,-73.8553,40.70199
96,Queens,0,-73.85529,40.7026
96,Queens,0,-73.85252,40.70229
96,Queens,0,-73.85474,40.70518
96,Queens,0,-73.85473,40.70676
96,Queens,0,-73.84933,40.70839
96,Queens,0,-73.84567,40.70841
96,Queens,0,-73.84315,40.70922
97,Brooklyn,0,-73.96973,40.6978
97,Brooklyn,0,-73.96881,40.69312
97,Brooklyn,0,-73.96983,40.69313
97,Brooklyn,0,-73.9691,40.68947
97,Brooklyn,0,-73.97013,40.68951
97,Brooklyn,0,-73.96869,40.68201
97,Brooklyn,0,-73.97746,40.68405
97,Brooklyn,0,-73.98093,40.6889
97,Brooklyn,0,-73.98372,40.69001
97,Brooklyn,0,-73.98148,40.68993
97,Brooklyn,0,-73.98213,40.69123
97,Brooklyn,0,-73.98176,40.69296
97,Brooklyn,0,-73.98254,40.693
97,Brooklyn,0,-73.98251,40.69361
97,Brooklyn,0,-73.97917,40.69349
97,Brooklyn,0,-73.98014,40.6947
97,Brooklyn,0,-73.98054,40.69825
97,Brooklyn,0,-73.96973,40.6978
98,Queens,0,-73.76557,40.74326
98,Queens,0,-73.76249,40.73673
98,Queens,0,-73.76273,40.73526
98,Queens,0,-73.76511,40.73456
98,Queens,0,-73.7637,40.73286
98,Queens,0,-73.76564,40.73253
98,Queens,0,-73.76234,40.72954
98,Queens,0,-73.7567,40.72623
98,Queens,0,-73.76924,40.7259
98,Queens,0,-73.77437,40.72426
98,Queens,0,-73.77728,40.72235
98,Queens,0,-73.77804,40.72328
98,Queens,0,-73.77523,40.72524
98,Queens,0,-73.77758,40.73019
98,Queens,0,-73.79174,40.72579
98,Queens,0,-73.79379,40.7307
98,Queens,0,-73.79459,40.73505
98,Queens,0,-73.79585,40.73807
98,Queens,0,-73.79651,40.73791
98,Queens,0,-73.78037,40.74259
98,Queens,0,-73.77241,40.74388
98,Queens,0,-73.76773,40.74578
98,Queens,0,-73.76688,40.74409
98,Queens,0,-73.76557,40.74326
100,Manhattan,0,-73.98412,40.75484
100,Manhattan,0,-73.98777,40.74979
100,Manhattan,0,-73.99346,40.75219
100,Manhattan,0,-73.98979,40.75723
100,Manhattan,0,-73.98412,40.75484
101,Queens,0,-73.70163,40.75249
101,Queens,0,-73.70002,40.73924
101,Queens,0,-73.70766,40.72783
101,Queens,0,-73.7105,40.72723
101,Queens,0,-73.71148,40.7325
101,Queens,0,-73.71545,40.73922
101,Queens,0,-73.7201,40.74978
101,Queens,0,-73.72259,40.74885
101,Queens,0,-73.7234,40.75039
101,Queens,0,-73.72627,40.74931
101,Queens,0,-73.72766,40.74965
101,Queens,0,-73.72829,40.74746
101,Queens,0,-73.72896,40.74763
101,Queens,0,-73.72738,40.75103
101,Queens,0,-73.72327,40.75395
101,Queens,0,-73.72063,40.75762
101,Queens,0,-73.71613,40.75966
101,Queens,0,-73.71352,40.75984
101,Queens,0,-73.71245,40.75924
101,Queens,0,-73.70163,40.75249
102,Queens,0,-73.85596,40.70643
102,Queens,0,-73.85473,40.70676
102,Queens,0,-73.85474,40.70518
102,Queens,0,-73.85252,40.70229
102,Queens,0,-73.85529,40.7026
102,Queens,0,-73.8553,40.70199
102,Queens,0,-73.85827,40.70122
102,Queens,0,-73.85893,40.70132
102,Queens,0,-73.8582,40.70291
102,Queens,0,-73.86285,40.70341
102,Queens,0,-73.8764,40.70229
102,Queens,0,-73.87622,40.7016
102,Queens,0,-73.88183,40.69953
102,Queens,0,-73.88281,40.70068
102,Queens,0,-73.88771,40.69968
102,Queens,0,-73.88818,40.69886
102,Queens,0,-73.88779,40.69767
102,Queens,0,-73.88642,40.69646
102,Queens,0,-73.88865,40.69583
102,Queens,0,-73.88829,40.69524
102,Queens,0,-73.88919,40.69494
102,Queens,0,-73.89196,40.69441
102,Queens,0,-73.89245,40.69523
102,Queens,0,-73.89508,40.69459
102,Queens,0,-73.89559,40.69398
102,Queens,0,-73.89358,40.69309
102,Queens,0,-73.89326,40.6922
102,Queens,0,-73.89474,40.69264
102,Queens,0,-73.89696,40.69195
102,Queens,0,-73.89769,40.69337
102,Queens,0,-73.89691,40.69384
102,Queens,0,-73.89736,40.69411
102,Queens,0,-73.90003,40.69344
102,Queens,0,-73.89838,40.69614
102,Queens,0,-73.89558,40.69713
102,Queens,0,-73.89578,40.69851
102,Queens,0,-73.89485,40.69859
102,Queens,0,-73.895,40.69971
102,Queens,0,-73.88912,40.7056
102,Queens,0,-73.88553,40.70645
102,Queens,0,-73.86911,40.70709
102,Queens,0,-73.87016,40.70921
102,Queens,0,-73.86501,40.71078
102,Queens,0,-73.85965,40.71338
102,Queens,0,-73.85976,40.71185
102,Queens,0,-73.85729,40.71147
102,Queens,0,-73.85596,40.70643
103,Manhattan,0,-74.04615,40.69112
103,Manhattan,0,-74.04351,40.68969
103,Manhattan,0,-74.0427,40.69016
103,Manhattan,0,-74.04255,40.68996
103,Manhattan,0,-74.04439,40.68852
103,Manhattan,0,-74.04773,40.68992
103,Manhattan,0,-74.04689,40.69006
103,Manhattan,0,-74.04717,40.69099
103,Manhattan,0,-74.04615,40.69112
104,Manhattan,0,-74.03995,40.70089
104,Manhattan,0,-74.03771,40.69934
104,Manhattan,0,-74.03823,40.69837
104,Manhattan,0,-74.03934,40.69812
104,Manhattan,0,-74.04124,40.69954
104,Manhattan,0,-74.04175,40.69915
104,Manhattan,0,-74.03991,40.6977
104,Manhattan,0,-74.04166,40.69645
104,Manhattan,0,-74.04367,40.69802
104,Manhattan,0,-74.03995,40.70089
105,Manhattan,0,-74.01971,40.69313
105,Manhattan,0,-74.01512,40.69326
105,Manhattan,0,-74.01344,40.69212
105,Manhattan,0,-74.01181,40.69248
105,Manhattan,0,-74.01333,40.69202
105,Manhattan,0,-74.01183,40.69106
105,Manhattan,0,-74.01317,40.68815
105,Manhattan,0,-74.01705,40.68688
105,Manhattan,0,-74.01514,40.68644
105,Manhattan,0,-74.01667,40.68631
105,Manhattan,0,-74.01753,40.68536
105,Manhattan,0,-74.01678,40.68635
105,Manhattan,0,-74.01712,40.68684
105,Manhattan,0,-74.02054,40.68527
105,Manhattan,0,-74.0194,40.68509
105,Manhattan,0,-74.02095,40.68438
105,Manhattan,0,-74.02028,40.68481
105,Manhattan,0,-74.02061,40.68524
105,Manhattan,0,-74.02259,40.68436
105,Manhattan,0,-74.02213,40.68377
105,Manhattan,0,-74.02306,40.68292
105,Manhattan,0,-74.02237,40.68378
105,Manhattan,0,-74.02276,40.68428
105,Manhattan,0,-74.02465,40.68398
105,Manhattan,0,-74.02633,40.6848
105,Manhattan,0,-74.02643,40.68618
105,Manhattan,0,-74.02021,40.69203
105,Manhattan,0,-74.01971,40.69313
106,Brooklyn,0,-73.9861,40.68101
106,Brooklyn,0,-73.98176,40.67931
106,Brooklyn,0,-73.99277,40.66551
106,Brooklyn,0,-73.9949,40.66679
106,Brooklyn,0,-73.99862,40.67183
106,Brooklyn,0,-73.99506,40.67584
106,Brooklyn,0,-73.9907,40.67581
106,Brooklyn,0,-73.98767,40.68082
106,Brooklyn,0,-73.98653,40.68037
106,Brooklyn,0,-73.9861,40.68101
107,Manhattan,0,-73.98239,40.73141
107,Manhattan,0,-73.9899,40.73443
107,Manhattan,0,-73.98992,40.73535
107,Manhattan,0,-73.98407,40.74332
107,Manhattan,0,-73.98086,40.74197
107,Manhattan,0,-73.98266,40.7395
107,Manhattan,0,-73.97805,40.73755
107,Manhattan,0,-73.98239,40.73141
108,Brooklyn,0,-73.97148,40.59717
108,Brooklyn,0,-73.9719,40.59435
108,Brooklyn,0,-73.97115,40.59044
108,Brooklyn,0,-73.96514,40.5911
108,Brooklyn,0,-73.96662,40.58457
108,Brooklyn,0,-73.97743,40.58291
108,Brooklyn,0,-73.9871,40.58464
108,Brooklyn,0,-73.98654,40.58366
108,Brooklyn,0,-73.9883,40.58347
108,Brooklyn,0,-73.98996,40.58066
108,Brooklyn,0,-73.99186,40.58162
108,Brooklyn,0,-73.99026,40.58462
108,Brooklyn,0,-73.99547,40.58221
108,Brooklyn,0,-74.00031,40.58318
108,Brooklyn,0,-74.00036,40.58419
108,Brooklyn,0,-73.99809,40.58536
108,Brooklyn,0,-73.99971,40.58569
108,Brooklyn,0,-73.99957,40.58624
108,Brooklyn,0,-73.99408,40.58869
108,Brooklyn,0,-73.99796,40.58727
108,Brooklyn,0,-73.99488,40.58877
108,Brooklyn,0,-73.99535,40.58933
108,Brooklyn,0,-74.00032,40.58645
108,Brooklyn,0,-74.00038,40.58713
108,Brooklyn,0,-73.99376,40.59033
108,Brooklyn,0,-73.99331,40.58958
108,Brooklyn,0,-73.99036,40.59143
108,Brooklyn,0,-73.98962,40.59098
108,Brooklyn,0,-73.98602,40.59445
108,Brooklyn,0,-73.98464,40.59355
108,Brooklyn,0,-73.97995,40.59407
108,Brooklyn,0,-73.98036,40.59619
108,Brooklyn,0,-73.97148,40.59717
111,Brooklyn,0,-73.99517,40.65967
111,Brooklyn,0,-73.99019,40.6576
111,Brooklyn,0,-73.98843,40.65925
111,Brooklyn,0,-73.9818,40.65525
111,Brooklyn,0,-73.98029,40.6473
111,Brooklyn,0,-73.98906,40.64412
111,Brooklyn,0,-73.99831,40.64974
111,Brooklyn,0,-73.99779,40.65029
111,Brooklyn,0,-74.00214,40.65296
111,Brooklyn,0,-73.99517,40.65967
112,Brooklyn,0,-73.9544,40.73911
112,Brooklyn,0,-73.94652,40.73693
112,Brooklyn,0,-73.9472,40.73536
112,Brooklyn,0,-73.94707,40.7344
112,Brooklyn,0,-73.9466,40.73444
112,Brooklyn,0,-73.94663,40.73587
112,Brooklyn,0,-73.94557,40.73661
112,Brooklyn,0,-73.945,40.73644
112,Brooklyn,0,-73.94519,40.73548
112,Brooklyn,0,-73.94452,40.73628
112,Brooklyn,0,-73.94239,40.73543
112,Brooklyn,0,-73.94115,40.73415
112,Brooklyn,0,-73.93981,40.73115
112,Brooklyn,0,-73.9381,40.72973
112,Brooklyn,0,-73.93227,40.72817
112,Brooklyn,0,-73.94196,40.72165
112,Brooklyn,0,-73.94721,40.71856
112,Brooklyn,0,-73.94842,40.71846
112,Brooklyn,0,-73.94908,40.72254
112,Brooklyn,0,-73.95065,40.72171
112,Brooklyn,0,-73.95165,40.72349
112,Brooklyn,0,-73.95478,40.72246
112,Brooklyn,0,-73.95814,40.7244
112,Brooklyn,0,-73.95843,40.7254
112,Brooklyn,0,-73.96162,40.72587
112,Brooklyn,0,-73.961,40.72877
112,Brooklyn,0,-73.96143,40.73097
112,Brooklyn,0,-73.96226,40.73292
112,Brooklyn,0,-73.96407,40.73278
112,Brooklyn,0,-73.9623,40.73311
112,Brooklyn,0,-73.96157,40.73518
112,Brooklyn,0,-73.95838,40.7381
112,Brooklyn,0,-73.95693,40.73889
112,Brooklyn,0,-73.9544,40.73911
113,Manhattan,0,-73.9899,40.73443
113,Manhattan,0,-73.99155,40.72709
113,Manhattan,0,-73.99657,40.72955
113,Manhattan,0,-73.99556,40.73072
113,Manhattan,0,-74.00007,40.73293
113,Manhattan,0,-73.99684,40.73736
113,Manhattan,0,-73.9899,40.73443
114,Manhattan,0,-73.99258,40.7242
114,Manhattan,0,-73.99677,40.72543
114,Manhattan,0,-74.00282,40.72836
114,Manhattan,0,-74.00007,40.73293
114,Manhattan,0,-73.99556,40.73072
114,Manhattan,0,-73.99657,40.72955
114,Manhattan,0,-73.99155,40.72709
114,Manhattan,0,-73.99258,40.7242
116,Manhattan,0,-73.93864,40.82974
116,Manhattan,0,-73.94515,40.82088
116,Manhattan,0,-73.94808,40.82211
116,Manhattan,0,-73.94854,40.82149
116,Manhattan,0,-73.94992,40.82207
116,Manhattan,0,-73.95083,40.82083
116,Manhattan,0,-73.95634,40.82309
116,Manhattan,0,-73.95954,40.82364
116,Manhattan,0,-73.95632,40.82794
116,Manhattan,0,-73.95504,40.82741
116,Manhattan,0,-73.95454,40.82786
116,Manhattan,0,-73.95016,40.8344
116,Manhattan,0,-73.93864,40.82974
117,Queens,0,-73.77927,40.60931
117,Queens,0,-73.77522,40.6097
117,Queens,0,-73.77413,40.60875
117,Queens,0,-73.77481,40.6084
117,Queens,0,-73.77422,40.60764
117,Queens,0,-73.7746,40.60742
117,Queens,0,-73.77485,40.60802
117,Queens,0,-73.77524,40.60855
117,Queens,0,-73.77601,40.60919
117,Queens,0,-73.77459,40.6073
117,Queens,0,-73.77519,40.6045
117,Queens,0,-73.77469,40.60431
117,Queens,0,-73.77588,40.60347
117,Queens,0,-73.77569,40.60281
117,Queens,0,-73.77837,40.60084
117,Queens,0,-73.77816,40.6004
117,Queens,0,-73.78017,40.6007
117,Queens,0,-73.78194,40.59907
117,Queens,0,-73.78186,40.59837
117,Queens,0,-73.78005,40.59686
117,Queens,0,-73.77742,40.59881
117,Queens,0,-73.776,40.60139
117,Queens,0,-73.77498,40.60175
117,Queens,0,-73.77363,40.59815
117,Queens,0,-73.7681,40.59785
117,Queens,0,-73.76772,40.59626
117,Queens,0,-73.76696,40.59807
117,Queens,0,-73.766,40.59872
117,Queens,0,-73.76654,40.59943
117,Queens,0,-73.76445,40.60044
117,Queens,0,-73.76336,40.59911
117,Queens,0,-73.76166,40.59997
117,Queens,0,-73.76129,40.59955
117,Queens,0,-73.76333,40.59782
117,Queens,0,-73.76278,40.59476
117,Queens,0,-73.7644,40.59457
117,Queens,0,-73.76376,40.59144
117,Queens,0,-73.78043,40.5896
117,Queens,0,-73.7886,40.58748
117,Queens,0,-73.81352,40.58347
117,Queens,0,-73.81731,40.58233
117,Queens,0,-73.81751,40.58279
117,Queens,0,-73.81545,40.58337
117,Queens,0,-73.81788,40.58745
117,Queens,0,-73.81909,40.58783
117,Queens,0,-73.81742,40.58892
117,Queens,0,-73.81764,40.58929
117,Queens,0,-73.81341,40.59092
117,Queens,0,-73.81359,40.5917
117,Queens,0,-73.81323,40.59107
117,Queens,0,-73.8117,40.59159
117,Queens,0,-73.81149,40.5929
117,Queens,0,-73.81133,40.59175
117,Queens,0,-73.81082,40.59209
117,Queens,0,-73.81139,40.59244
117,Queens,0,-73.81141,40.59287
117,Queens,0,-73.81107,40.59302
117,Queens,0,-73.81136,40.59246
117,Queens,0,-73.81081,40.59209
117,Queens,0,-73.80991,40.59225
117,Queens,0,-73.80959,40.59358
117,Queens,0,-73.80603,40.59201
117,Queens,0,-73.80578,40.59076
117,Queens,0,-73.80581,40.59187
117,Queens,0,-73.8043,40.59132
117,Queens,0,-73.80417,40.59185
117,Queens,0,-73.80783,40.59337
117,Queens,0,-73.80798,40.59416
117,Queens,0,-73.80711,40.59528
117,Queens,0,-73.80604,40.59555
117,Queens,0,-73.80411,40.59432
117,Queens,0,-73.80381,40.59289
117,Queens,0,-73.80244,40.59264
117,Queens,0,-73.80251,40.59395
117,Queens,0,-73.80314,40.59376
117,Queens,0,-73.80318,40.59395
117,Queens,0,-73.80257,40.59427
117,Queens,0,-73.80324,40.59409
117,Queens,0,-73.80329,40.59428
117,Queens,0,-73.80235,40.5945
117,Queens,0,-73.80344,40.59443
117,Queens,0,-73.80321,40.59515
117,Queens,0,-73.8039,40.59499
117,Queens,0,-73.80331,40.59518
117,Queens,0,-73.80368,40.5952
117,Queens,0,-73.80486,40.59673
117,Queens,0,-73.80513,40.59661
117,Queens,0,-73.80525,40.5969
117,Queens,0,-73.80298,40.59884
117,Queens,0,-73.79233,40.59995
117,Queens,0,-73.78786,40.60311
117,Queens,0,-73.78635,40.60319
117,Queens,0,-73.78793,40.601
117,Queens,0,-73.79034,40.59919
117,Queens,0,-73.79103,40.59553
117,Queens,0,-73.79042,40.59475
117,Queens,0,-73.79057,40.59495
117,Queens,0,-73.79081,40.59609
117,Queens,0,-73.79059,40.59611
117,Queens,0,-73.79015,40.59477
117,Queens,0,-73.79042,40.59605
117,Queens,0,-73.79018,40.59607
117,Queens,0,-73.78974,40.59474
117,Queens,0,-73.79,40.59621
117,Queens,0,-73.7894,40.59495
117,Queens,0,-73.78907,40.59802
117,Queens,0,-73.78351,40.60256
117,Queens,0,-73.78313,40.60376
117,Queens,0,-73.78395,40.60482
117,Queens,0,-73.78367,40.60532
117,Queens,0,-73.77927,40.60931
119,Bronx,0,-73.92478,40.84475
119,Bronx,0,-73.91729,40.84511
119,Bronx,0,-73.91795,40.84223
119,Bronx,0,-73.91618,40.84233
119,Bronx,0,-73.91902,40.83838
119,Bronx,0,-73.92399,40.83505
119,Bronx,0,-73.92803,40.82972
119,Bronx,0,-73.93003,40.82859
119,Bronx,0,-73.93307,40.82816
119,Bronx,0,-73.93361,40.83279
119,Bronx,0,-73.93314,40.83519
119,Bronx,0,-73.92862,40.84468
119,Bronx,0,-73.92808,40.84539
119,Bronx,0,-73.92478,40.84475
120,Manhattan,0,-73.92295,40.85885
120,Manhattan,0,-73.92283,40.85685
120,Manhattan,0,-73.92204,40.85685
120,Manhattan,0,-73.92228,40.85565
120,Manhattan,0,-73.92972,40.84523
120,Manhattan,0,-73.93436,40.8362
120,Manhattan,0,-73.93839,40.83311
120,Manhattan,0,-73.94035,40.83046
120,Manhattan,0,-73.94025,40.83184
120,Manhattan,0,-73.93804,40.83429
120,Manhattan,0,-73.93506,40.83933
120,Manhattan,0,-73.93557,40.84171
120,Manhattan,0,-73.93062,40.84848
120,Manhattan,0,-73.92971,40.84812
120,Manhattan,0,-73.92708,40.85143
120,Manhattan,0,-73.92703,40.8522
120,Manhattan,0,-73.9277,40.85249
120,Manhattan,0,-73.92467,40.85698
120,Manhattan,0,-73.92519,40.85803
120,Manhattan,0,-73.92618,40.85815
120,Manhattan,0,-73.92691,40.85751
120,Manhattan,0,-73.9271,40.85828
120,Manhattan,0,-73.92529,40.86013
120,Manhattan,0,-73.925,40.86146
120,Manhattan,0,-73.92295,40.85885
121,Queens,0,-73.81505,40.73894
121,Queens,0,-73.79585,40.73807
121,Queens,0,-73.79459,40.73505
121,Queens,0,-73.79379,40.7307
121,Queens,0,-73.79045,40.72355
121,Queens,0,-73.79038,40.7201
121,Queens,0,-73.79073,40.71921
121,Queens,0,-73.80022,40.71674
121,Queens,0,-73.80781,40.71585
121,Queens,0,-73.80904,40.71991
121,Queens,0,-73.80453,40.72146
121,Queens,0,-73.80488,40.72505
121,Queens,0,-73.80652,40.72487
121,Queens,0,-73.80717,40.72827
121,Queens,0,-73.81112,40.72782
121,Queens,0,-73.81074,40.72627
121,Queens,0,-73.8151,40.72854
121,Queens,0,-73.81505,40.73894
122,Queens,0,-73.75833,40.71958
122,Queens,0,-73.75371,40.71332
122,Queens,0,-73.75047,40.70564
122,Queens,0,-73.76096,40.70291
122,Queens,0,-73.76126,40.7036
122,Queens,0,-73.76612,40.70233
122,Queens,0,-73.76826,40.70953
122,Queens,0,-73.77172,40.71032
122,Queens,0,-73.76944,40.71198
122,Queens,0,-73.77192,40.71569
122,Queens,0,-73.76664,40.71765
122,Queens,0,-73.76571,40.71639
122,Queens,0,-73.75833,40.71958
123,Brooklyn,0,-73.96286,40.61255
123,Brooklyn,0,-73.96238,40.60999
123,Brooklyn,0,-73.95859,40.6104
123,Brooklyn,0,-73.95683,40.60109
123,Brooklyn,0,-73.95776,40.60099
123,Brooklyn,0,-73.95608,40.5921
123,Brooklyn,0,-73.957,40.592
123,Brooklyn,0,-73.95619,40.58776
123,Brooklyn,0,-73.96035,40.58731
123,Brooklyn,0,-73.96068,40.5916
123,Brooklyn,0,-73.97115,40.59044
123,Brooklyn,0,-73.9719,40.59435
123,Brooklyn,0,-73.97133,40.59635
123,Brooklyn,0,-73.97191,40.59942
123,Brooklyn,0,-73.97291,40.59932
123,Brooklyn,0,-73.97218,40.60419
123,Brooklyn,0,-73.97299,40.60881
123,Brooklyn,0,-73.9643,40.60978
123,Brooklyn,0,-73.96478,40.61233
123,Brooklyn,0,-73.96286,40.61255
124,Queens,0,-73.86132,40.67502
124,Queens,0,-73.84244,40.66929
124,Queens,0,-73.84216,40.6687
124,Queens,0,-73.83335,40.66677
124,Queens,0,-73.8286,40.6572
124,Queens,0,-73.82639,40.64832
124,Queens,0,-73.82891,40.64938
124,Queens,0,-73.83133,40.65275
124,Queens,0,-73.83158,40.65381
124,Queens,0,-73.82901,40.65611
124,Queens,0,-73.83044,40.65552
124,Queens,0,-73.83171,40.65393
124,Queens,0,-73.83222,40.65446
124,Queens,0,-73.83149,40.65498
124,Queens,0,-73.83116,40.65592
124,Queens,0,-73.82938,40.65651
124,Queens,0,-73.82897,40.65721
124,Queens,0,-73.82918,40.6578
124,Queens,0,-73.83013,40.6584
124,Queens,0,-73.82971,40.6585
124,Queens,0,-73.8296,40.65866
124,Queens,0,-73.83015,40.65981
124,Queens,0,-73.8297,40.65866
124,Queens,0,-73.83024,40.65835
124,Queens,0,-73.82909,40.65733
124,Queens,0,-73.83127,40.656
124,Queens,0,-73.83185,40.65489
124,Queens,0,-73.8329,40.65748
124,Queens,0,-73.83194,40.65617
124,Queens,0,-73.8326,40.65783
124,Queens,0,-73.83097,40.65823
124,Queens,0,-73.83338,40.65805
124,Queens,0,-73.83109,40.64848
124,Queens,0,-73.83167,40.64797
124,Queens,0,-73.83561,40.64851
124,Queens,0,-73.83879,40.66109
124,Queens,0,-73.83806,40.66201
124,Queens,0,-73.83874,40.66245
124,Queens,0,-73.83998,40.6619
124,Queens,0,-73.83979,40.66049
124,Queens,0,-73.83592,40.6455
124,Queens,0,-73.84951,40.64413
124,Queens,0,-73.85183,40.64586
124,Queens,0,-73.8523,40.64777
124,Queens,0,-73.8494,40.65143
124,Queens,0,-73.85078,40.65153
124,Queens,0,-73.85251,40.65055
124,Queens,0,-73.85592,40.65131
124,Queens,0,-73.85671,40.6528
124,Queens,0,-73.85828,40.65299
124,Queens,0,-73.85931,40.65497
124,Queens,0,-73.86136,40.65641
124,Queens,0,-73.85983,40.65698
124,Queens,0,-73.85964,40.65846
124,Queens,0,-73.86023,40.6589
124,Queens,0,-73.86098,40.65838
124,Queens,0,-73.86061,40.65933
124,Queens,0,-73.86125,40.65872
124,Queens,0,-73.86096,40.65806
124,Queens,0,-73.85977,40.65828
124,Queens,0,-73.86088,40.65691
